,house_id,name,price,description,url
94,2023094,北京天安瑞嘉酒店,346,"南河沿大街华龙街天安大厦,距王府井0.5公里",image/nw_P9cp4KFzcQ.jpg
95,2023095,飘HOME连锁酒店(北京王府井步行街店),248,"东安门大街43号(与王府井步行街交叉路口),距王府井0.9公里",image/nw_P2BqjDw43C.jpg
96,2023096,麗枫酒店(北京天安门王府井大街店),557,"王府井大街利生大厦201号4层至5层,距天安门广场1.4公里",image/nw_Md4vpuQ4gM.jpg
97,2023097,观旗宾馆(北京前门西店),199,"前门西大街正阳市场1号,距天安门广场1.1公里",image/nw_0004XFU7.jpg
98,2023098,漫心北京王府井酒店,744,"东安门大街53号,距天安门广场1.2公里",image/nw_LjgOV0JMdy.jpg
99,2023099,北京升旗宾馆,288,前门大街甲2号,image/nw_KgvCVB8XSg.jpg
100,2023100,锦江之星(北京西钓鱼台地铁站店),379,"八宝庄小区40号楼,距钓鱼台银杏大道16.9公里",image/nw_000dfk8S.jpg
101,2023101,百时快捷酒店(北京西钓鱼台地铁站店),239,"八宝庄小区36号楼对面,距钓鱼台银杏大道16.8公里",image/nw_000dARXV.jpg
102,2023102,锦江之星(北京王府井店),389,"灯市口大街75号,距故宫1.3公里",image/nw_0004HT5t.jpg
103,2023103,北京都季商旅酒店,287,"南河沿大街C座和D座,距故宫1.1公里",image/nw_00085fnm.jpg
104,2023104,Wohkoon者行孙青年旅舍(北京故宫店),92,"沙滩后街16号,距故宫1公里",image/nw_FCbosYIlSU.jpg
105,2023105,北京王府井东华饭店,256,"灯市口西街32号,距故宫1公里",image/nw_000dkWeS.jpg
106,2023106,北京角楼九号国际青年旅舍,84,"中老胡同9号,距故宫0.9公里",image/nw_KZuVfVukjm.jpg
107,2023107,北京成轩酒店,258,"青龙桥香山路军事科学院外3号楼,距颐和园0.9公里",image/nw_000dhkoE.jpg
108,2023108,布丁酒店(北京颐和园北宫门店),239,"青龙桥香山路75号军事科学院外3号楼,距颐和园颐和园公里",image/nw_000d9JA3.jpg
109,2023109,秋果酒店(北京颐和园店),773,"龙背村路101号,距颐和园1.4公里",image/nw_RZdTUA1b9K.jpg
110,2023110,99优选酒店(北京农大南路地铁站店),299,"厢黄旗2号楼1层X05-2-02,距颐和园3公里",image/nw_LhV8j2H7kA.jpg
111,2023111,和颐酒店(北京颐和园店),522,"天秀路9号,距颐和园2.1公里",image/nw_O33RhK8XbG.jpg
112,2023112,99旅馆连锁(北京清华大学店),209,"成府路85号,距颐和园4.5公里",image/nw_0004XDMM.jpg
113,2023113,北京颐和安缦酒店,5111,"颐和园宫门前街1号,距颐和园0.8公里",image/nw_00079zsm.jpg
114,2023114,锦江之星(北京中关村店),379,"海淀大街42号,距颐和园3.4公里",image/nw_000cFK81.jpg
115,2023115,北京海阳光青年旅馆,88,"海淀桥北海淀路中成大厦九层,距颐和园3.6公里",image/nw_000g1CQS.jpg
